date,type,kg,kr,avg price,max price,min price
20241010,Hysa 4 MSC,50,100.00,2.00,2.00,2.00
20241010,Hysa MSC,8,120.00,15.00,15.00,15.00
20241010,Hvitingur,40,400.00,10.00,10.00,10.00
20241010,Upsi MSC,6,36.00,6.00,6.00,6.00
20241010,Brosma MSC,12,48.00,4.00,4.00,4.00
20241010,Longa 2 MSC,10,102.00,10.20,10.20,10.20
20241010,Longa 3 MSC,10,80.00,8.00,8.00,8.00
20241010,Longa 4 MSC,10,60.00,6.00,6.00,6.00
20241010,Longa,3,18.00,6.00,6.00,6.00
20241010,Svartkalvi 1,12000,422700.00,35.23,37.00,34.20
20241010,Blalonga,800,15000.00,18.75,20.00,18.00
20241010,Kongafiskur,5600,41500.00,7.41,11.90,5.00
20241010,Havtaska,25,802.50,32.10,32.10,32.10
20241010,Skrubba,1,5.50,5.50,5.50,5.50
20241009,Toskur 1,270,11079.00,41.03,41.60,40.40
20241009,Toskur 2,630,25221.00,40.03,40.60,39.40
20241009,Toskur 3,1500,49550.00,33.03,33.60,32.40
20241009,Toskur 4,540,14598.00,27.03,27.60,26.40
20241009,Toskur 5,60,1382.00,23.03,23.60,22.40
20241009,Hysa 1 MSC,105,2403.40,22.89,23.40,20.70
20241009,Hysa 2 MSC,6300,137904.00,21.89,22.40,19.70
20241009,Hysa 3 MSC,3990,83349.20,20.89,21.40,18.70
20241009,Hysa 4 MSC,105,723.40,6.89,7.40,4.70
20241009,Hvitingur,1000,14100.00,14.10,14.10,14.10
20241009,Brosma 1 MSC,100,930.00,9.30,10.00,9.00
20241009,Brosma 2 MSC,1050,9765.00,9.30,10.00,9.00
20241009,Brosma 3 MSC,3050,22265.00,7.30,8.00,7.00
20241009,Brosma 4 MSC,800,4240.00,5.30,6.00,5.00
20241009,Longa 1,2556,48576.00,19.00,19.80,16.00
20241009,Longa 2,852,16192.00,19.00,19.80,16.00
20241009,Longa 3,426,7244.00,17.00,17.80,14.00
20241009,Longa 4,383,5752.80,15.00,15.80,12.00
20241009,Longa 5,43,341.00,8.00,8.80,5.00
20241009,Havtaska,300,10500.00,35.00,35.00,35.00
20241009,Skoturavar,120,1500.00,12.50,12.50,12.50
20241007,Toskur 1,385,13435.00,34.90,36.50,30.00
20241007,Toskur 2,1494,48499.40,32.46,34.50,28.00
20241007,Toskur 3,4605,125701.00,27.30,30.00,22.00
20241007,Toskur 4,1618,34823.60,21.52,24.50,18.00
20241007,Toskur 5,229,3635.80,15.88,18.50,12.00
20241007,Hysa 1 MSC,50,1015.00,20.30,20.30,20.30
20241007,Hysa 2 MSC,600,10620.00,17.70,17.70,17.70
20241007,Hysa 3 MSC,600,8400.00,14.00,14.00,14.00
20241007,Hysa 4 MSC,50,100.00,2.00,2.00,2.00
20241007,Hysa MSC,3180,24250.00,7.63,8.00,6.30
20241007,Hvitingur,1570,6420.00,4.09,6.00,4.00
20241007,Brosma MSC,900,4500.00,5.00,5.00,5.00
20241007,Longa 1,20,160.00,8.00,8.00,8.00
20241007,Longa 2,20,160.00,8.00,8.00,8.00
20241007,Longa 3,20,160.00,8.00,8.00,8.00
20241007,Longa 4,10,80.00,8.00,8.00,8.00
20241007,Longa,7200,93600.00,13.00,13.00,13.00
20241007,Svartkalvi 1,10700,353100.00,33.00,33.00,33.00
20241007,Svartkalvi,4700,160740.00,34.20,34.20,34.20
20241007,Blalonga,1650,17200.00,10.42,12.00,8.00
20241007,Kongafiskur,2950,18200.00,6.17,8.00,6.00
20241007,Havtaska,2640,73664.00,28.02,28.10,27.90
20241007,Steinbitur,25,150.00,6.00,6.00,6.00
20241007,Reydsproka,50,950.00,19.00,19.00,19.00
20241007,Tunga,50,1012.50,20.25,20.25,20.25
20241007,Skrubba,15,82.50,5.50,5.50,5.50
20241004,Toskur 1,9602,403824.59,42.06,42.60,37.20
20241004,Toskur 2,2926,103707.30,35.44,36.60,34.50
20241004,Toskur 3,11083,331438.01,29.91,31.60,28.20
20241004,Toskur 4,13345,335499.51,25.14,25.60,24.30
20241004,Toskur 5,2891,45400.50,15.70,21.60,14.00
20241004,Hysa 1 MSC,968,22290.00,23.02,24.40,14.00
20241004,Hysa 2 MSC,9072,188052.61,20.73,22.80,13.00
20241004,Hysa 3 MSC,8192,157974.41,19.29,21.00,12.00
20241004,Hysa 4 MSC,480,1246.20,2.59,6.90,2.00
20241004,Hysa MSC,419,5405.10,12.90,12.90,12.90
20241004,Hvitingur,1348,13673.50,10.14,11.80,9.10
20241004,Upsi 1 MSC,1647,19752.00,11.99,12.00,10.00
20241004,Upsi 2 MSC,236,2832.00,12.00,12.00,12.00
20241004,Upsi 3 MSC,74,740.00,10.00,10.00,10.00
20241004,Upsi 4 MSC,19,152.00,8.00,8.00,8.00
20241004,Upsi MSC,1884,14731.60,7.82,7.90,5.90
20241004,Brosma 1 MSC,30,240.00,8.00,8.00,8.00
20241004,Brosma 2 MSC,110,880.00,8.00,8.00,8.00
20241004,Brosma 3 MSC,360,2400.00,6.67,7.00,6.00
20241004,Brosma 4 MSC,110,440.00,4.00,4.00,4.00
20241004,Brosma MSC,41,164.00,4.00,4.00,4.00
20241004,Longa 1,1901,34142.00,17.96,18.70,16.00
20241004,Longa 2,969,17592.00,18.15,18.70,16.00
20241004,Longa 3,540,8532.00,15.80,16.70,13.00
20241004,Longa 4,220,2501.00,11.37,13.70,8.00
20241004,Longa 5,22,88.00,4.00,4.00,4.00
20241004,Longa,2438,41760.80,17.13,17.80,4.00
20241004,Kongafiskur,109,1392.20,12.77,13.40,5.80
20241004,Havtaska,1908,54468.20,28.55,30.10,26.50
20241004,Kalvi 2,38,2489.00,65.50,65.50,65.50
20241004,Kalvi 3,6,480.00,80.00,80.00,80.00
20241004,Kalvi 4,152,5587.00,36.76,51.00,34.50
20241004,Kalvi 5,50,1155.00,23.10,23.50,23.00
20241004,Reydsproka,787,22996.30,29.22,29.30,11.90
20241004,Tunga 1,72,2443.50,33.94,45.10,28.00
20241004,Tunga 2,720,24435.00,33.94,45.10,28.00
20241004,Tunga 3,648,21991.50,33.94,45.10,28.00
20241004,Lyrur,35,525.00,15.00,15.00,15.00
20241004,Skútudravar,12,114.00,9.50,9.50,9.50
20241004,Skrubba,43,236.50,5.50,5.50,5.50
20241002,Toskur 1,781,31240.00,40.00,40.00,40.00
20241002,Toskur 2,1260,45291.50,35.87,36.60,36.10
20241002,Toskur 3,7802,214362.00,27.48,30.00,26.70
20241002,Toskur 4,12660,304839.10,24.08,25.40,22.00
20241002,Toskur 5,2234,38773.40,17.36,18.80,13.50
20241002,Hysa 1 MSC,703,13599.50,19.36,21.90,18.70
20241002,Hysa 2 MSC,11196,225288.01,20.12,21.30,17.10
20241002,Hysa 3 MSC,9673,174021.31,17.99,19.90,16.00
20241002,Hysa 4 MSC,766,2601.40,3.40,9.90,2.00
20241002,Hysa MSC,234,3567.50,15.25,15.90,14.00
20241002,Hvitingur,467,8406.00,18.00,18.00,18.00
20241002,Upsi 1 MSC,1200,20300.00,16.92,17.00,16.50
20241002,Upsi 2 MSC,300,5370.00,17.90,17.90,17.90
20241002,Upsi 3 MSC,100,1350.00,13.50,13.50,13.50
20241002,Upsi 4 MSC,50,400.00,8.00,8.00,8.00
20241002,Upsi 5 MSC,10,40.00,4.00,4.00,4.00
20241002,Upsi MSC,254,1422.40,5.60,5.60,5.60
20241002,Brosma 1 MSC,10,80.00,8.00,8.00,8.00
20241002,Brosma 2 MSC,32,256.00,8.00,8.00,8.00
20241002,Brosma 3 MSC,60,360.00,6.00,6.00,6.00
20241002,Brosma 4 MSC,20,80.00,4.00,4.00,4.00
20241002,Brosma MSC,13,52.00,4.00,4.00,4.00
20241002,Longa 1,895,15752.00,17.60,17.60,17.60
20241002,Longa 2,270,4752.00,17.60,17.60,17.60
20241002,Longa 3,50,600.00,12.00,12.00,12.00
20241002,Longa 4,34,272.00,8.00,8.00,8.00
20241002,Longa,26,208.00,8.00,8.00,8.00
20241002,Havtaska,47,1317.40,28.03,28.10,27.00
20241002,Kalvi 3,4,374.00,93.50,93.50,93.50
20241002,Kalvi 4,3,141.00,47.00,47.00,47.00
20241002,Reydsproka,114,3083.40,27.05,29.00,13.10
20241002,Tunga,100,4325.00,43.25,43.25,43.25
20241002,Lyrur,10,150.00,15.00,15.00,15.00
20241002,Sketta,27,175.50,6.50,6.50,6.50
20241002,Skútudravar,17,168.30,9.90,9.90,9.90
20241002,Skrubba,125,944.00,7.55,8.50,5.50
20240927,Toskur 1,30,1020.00,34.00,34.00,34.00
20240927,Toskur 2,70,2422.00,34.60,34.80,34.60
20240927,Toskur 3,547,14222.00,26.00,26.00,26.00
20240927,Toskur 4,828,20250.00,24.46,25.00,24.00
20240927,Toskur 5,224,3700.80,16.52,16.70,14.70
20240927,Hysa 1 MSC,70,1444.50,20.64,21.60,20.10
20240927,Hysa 2 MSC,1505,32222.50,21.41,21.70,18.00
20240927,Hysa 3 MSC,650,12720.00,19.57,19.80,16.80
20240927,Hysa 4 MSC,45,90.00,2.00,2.00,2.00
20240927,Hysa MSC,13,196.30,15.10,15.10,15.10
20240927,Hvitingur,110,1738.00,15.80,15.80,15.80
20240927,Brosma 1 MSC,20,160.00,8.00,8.00,8.00
20240927,Brosma 2 MSC,80,640.00,8.00,8.00,8.00
20240927,Brosma 3 MSC,200,1200.00,6.00,6.00,6.00
20240927,Brosma 4 MSC,150,600.00,4.00,4.00,4.00
20240927,Longa 1,30,510.00,17.00,17.00,17.00
20240927,Longa 2,100,1700.00,17.00,17.00,17.00
20240927,Longa 3,30,378.00,12.60,12.60,12.60
20240927,Longa 4,20,160.00,8.00,8.00,8.00
20240927,Longa 5,20,100.00,5.00,5.00,5.00
20240927,Longa,3,14.40,4.80,4.80,4.80
20240927,Kongafiskur,2,17.20,8.60,8.60,8.60
20240927,Havtaska,20,622.00,31.10,31.10,31.10
20240927,Skútudravar,30,360.00,12.00,12.00,12.00
20240925,Toskur 1,10556,394852.81,37.41,39.80,26.00
20240925,Toskur 2,1954,61345.30,31.39,37.20,24.00
20240925,Toskur 3,7838,232132.30,29.62,33.20,21.00
20240925,Toskur 4,9897,243878.80,24.64,26.20,17.00
20240925,Toskur 5,1887,37541.00,19.89,22.20,11.00
20240925,Toskur,2300,56960.00,24.77,25.70,23.20
20240925,Hysa 1 MSC,1572,30874.60,19.65,22.90,11.00
20240925,Hysa 2 MSC,20508,363001.34,17.70,23.20,10.00
20240925,Hysa 3 MSC,13936,245090.91,17.59,20.90,9.00
20240925,Hysa 4 MSC,635,2479.65,3.90,9.80,-1.00
20240925,Hysa MSC,169,2535.00,15.00,15.00,15.00
20240925,Hvitingur,332,4060.80,12.23,14.40,9.00
20240925,Upsi 1-2 MSC,8,100.80,12.60,12.60,12.60
20240925,Upsi MSC,565,5324.00,9.42,12.60,6.60
20240925,Brosma 1 MSC,60,486.00,8.10,8.10,8.10
20240925,Brosma 2 MSC,240,1944.00,8.10,8.10,8.10
20240925,Brosma 3 MSC,240,1440.00,6.00,6.00,6.00
20240925,Brosma 4 MSC,60,240.00,4.00,4.00,4.00
20240925,Brosma MSC,86,344.00,4.00,4.00,4.00
20240925,Longa 1,4718,79547.60,16.86,18.20,14.00
20240925,Longa 2,4495,63039.00,14.02,18.00,13.00
20240925,Longa 1-2,15,273.00,18.20,18.20,18.20
20240925,Longa 3,415,5528.00,13.32,14.00,12.00
20240925,Longa 4,40,320.00,8.00,8.00,8.00
20240925,Longa 5,10,50.00,5.00,5.00,5.00
20240925,Longa,441,5985.50,13.57,14.40,5.50
20240925,Svartkalvi 1,28016,976779.00,34.87,39.50,34.00
20240925,Svartkalvi 2,4032,149958.00,37.19,39.50,36.50
20240925,Svartkalvi 3,8064,299916.00,37.19,39.50,36.50
20240925,Svartkalvi 4,6048,224937.00,37.19,39.50,36.50
20240925,Svartkalvi (sek.),1500,24000.00,16.00,16.00,16.00
20240925,Blalonga,18280,329182.00,18.01,19.30,11.00
20240925,Kongafiskur 2,2430,31347.00,12.90,12.90,12.90
20240925,Kongafiskur 3,243,2891.70,11.90,11.90,11.90
20240925,Kongafiskur 4,27,267.30,9.90,9.90,9.90
20240925,Kongafiskur,3975,35625.00,8.96,9.80,6.00
20240925,Havtaska,2127,56793.60,26.70,28.30,26.00
20240925,Kalvi 1,130,6110.00,47.00,47.00,47.00
20240925,Kalvi 4,50,1925.00,38.50,38.50,38.50
20240925,Kalvi 5,40,760.00,19.00,19.00,19.00
20240925,Reydsproka,1570,40388.00,25.72,28.00,20.40
20240925,Tunga 1,50,1618.75,32.38,39.75,25.00
20240925,Tunga 2,500,16187.50,32.38,39.75,25.00
20240925,Tunga 3,450,14568.75,32.38,39.75,25.00
20240925,Tunga,180,6795.00,37.75,37.75,37.75
20240925,Stinglaksur,1000,33100.00,33.10,33.10,33.10
20240925,Lyrur,30,450.00,15.00,15.00,15.00
20240925,Skútudravar,125,1212.50,9.70,9.70,9.70
20240925,Skrubba,25,166.00,6.64,10.00,5.80
20240923,Toskur 1,9355,373612.47,39.94,40.50,34.10
20240923,Toskur 2,3105,114405.99,36.85,38.00,33.10
20240923,Toskur 3,18482,571351.95,30.91,32.20,28.10
20240923,Toskur 4,19398,506367.22,26.10,26.60,22.10
20240923,Toskur 5,3621,66189.04,18.28,22.20,17.00
20240923,Hysa 1 MSC,2282,50288.80,22.04,22.90,18.90
20240923,Hysa 2 MSC,25246,533441.15,21.13,22.50,17.90
20240923,Hysa 3 MSC,13099,255509.78,19.51,20.70,16.90
20240923,Hysa 4 MSC,960,5109.16,5.32,10.70,2.70
20240923,Hysa MSC,525,9423.00,17.95,19.00,16.70
20240923,Hvitingur,835,11574.50,13.86,16.10,12.00
20240923,Upsi 1 MSC,4830,67229.00,13.92,14.80,13.70
20240923,Upsi 2 MSC,2311,33365.20,14.44,15.80,13.70
20240923,Upsi 1-2 MSC,54,761.40,14.10,14.10,14.10
20240923,Upsi 3 MSC,769,8525.00,11.09,11.70,11.00
20240923,Upsi 4 MSC,560,4200.00,7.50,7.50,7.50
20240923,Upsi 5 MSC,160,848.00,5.30,5.30,5.30
20240923,Upsi MSC,4987,40136.40,8.05,9.30,7.60
20240923,Brosma 1 MSC,92,736.00,8.00,8.00,8.00
20240923,Brosma 2 MSC,451,3608.00,8.00,8.00,8.00
20240923,Brosma 3 MSC,657,4270.50,6.50,6.50,6.50
20240923,Brosma 4 MSC,127,571.50,4.50,4.50,4.50
20240923,Brosma MSC,66,264.00,4.00,4.00,4.00
20240923,Longa 1,2230,37899.00,17.00,18.00,14.00
20240923,Longa 2,1321,22525.00,17.05,18.00,14.00
20240923,Longa 3,413,6151.40,14.89,15.10,14.80
20240923,Longa 4,138,1380.00,10.00,10.00,10.00
20240923,Longa 5,12,60.00,5.00,5.00,5.00
20240923,Longa,1407,20599.70,14.64,15.20,8.10
20240923,Kongafiskur,17,61.20,3.60,3.60,3.60
20240923,Havtaska,714,19920.60,27.90,27.90,27.90
20240923,Havtaska 1,61,1785.98,29.47,30.00,28.90
20240923,Havtaska 2,242,7143.92,29.47,30.00,28.90
20240923,Havtaska 3,1293,38081.45,29.46,30.00,28.90
20240923,Havtaska 4,1374,40501.67,29.48,30.00,28.90
20240923,Havtaska 5,61,1785.98,29.47,30.00,28.90
20240923,Steinbitur,4,28.80,7.20,7.20,7.20
20240923,Kalvi 2,27,2416.50,89.50,89.50,89.50
20240923,Kalvi 4,361,18141.00,50.25,61.00,49.90
20240923,Kalvi 5,125,2687.50,21.50,21.50,21.50
20240923,Reydsproka 1,804,22377.90,27.83,30.60,25.10
20240923,Reydsproka 2,1513,42200.30,27.89,30.60,25.10
20240923,Reydsproka 3,363,10014.80,27.59,30.60,25.10
20240923,Reydsproka,2,23.20,11.60,11.60,11.60
20240923,Tunga 1,230,9025.13,39.33,48.50,28.25
20240923,Tunga 2,3195,128658.75,40.27,48.50,28.25
20240923,Tunga 3,2966,119633.63,40.34,48.50,28.25
20240923,Lyrur,278,6060.40,21.80,21.80,21.80
20240923,Sketta,650,5345.00,8.22,8.80,6.40
20240923,Skútudravar,610,6448.00,10.57,14.80,9.70
20240923,Skrubba,788,4451.00,5.65,9.40,5.50
20240923,Makrelur,2,6.80,3.40,3.40,3.40
20240923,Hogguslokkur,400,7800.00,19.50,19.50,19.50
20240920,Toskur 1,160,6005.50,37.53,39.80,37.30
20240920,Toskur 2,587,21858.00,37.24,38.80,34.50
20240920,Toskur 3,2642,82263.10,31.14,32.60,26.50
20240920,Toskur 4,4752,111755.40,23.52,25.80,22.50
20240920,Toskur 5,1239,21268.20,17.17,21.80,16.80
20240920,Hysa 1 MSC,170,4370.00,26.10,26.10,26.10
20240920,Hysa 2 MSC,1504,45764.00,30.43,31.00,21.00
20240920,Hysa 3 MSC,2002,53746.20,26.85,27.90,20.10
20240920,Hysa 4 MSC,248,924.00,3.73,4.10,2.00
20240920,Hysa MSC,45,684.00,15.20,15.20,15.20
20240920,Hvitingur,71,773.90,10.90,10.90,10.90
20240920,Upsi MSC,76,463.60,6.10,6.10,6.10
20240920,Brosma MSC,34,153.00,4.50,4.50,4.50
20240920,Longa 1,15,210.00,14.00,14.00,14.00
20240920,Longa 2,10,140.00,14.00,14.00,14.00
20240920,Longa 3,5,40.00,8.00,8.00,8.00
20240920,Longa 5,4,24.00,6.00,6.00,6.00
20240920,Longa,154,1848.00,12.00,12.00,12.00
20240920,Havtaska,655,21484.00,32.80,32.80,32.80
20240920,Kalvi 4,20,1030.00,51.50,51.50,51.50
20240920,Kalvi 5,20,300.00,15.00,15.00,15.00
20240920,Reydsproka,240,7176.00,29.90,29.90,29.90
20240920,Tunga 1,70,3377.50,48.25,48.25,48.25
20240920,Tunga 2,700,33775.00,48.25,48.25,48.25
20240920,Tunga 3,630,30397.50,48.25,48.25,48.25
20240920,Lyrur,1,14.80,14.80,14.80,14.80
20240920,Skrubba,161,1304.10,8.10,8.10,8.10
20240920,Makrelur,2,7.00,3.50,3.50,3.50
20240918,Toskur 1,40,1634.00,40.85,41.90,37.70
20240918,Toskur 2,233,9344.65,40.09,41.50,35.90
20240918,Toskur 3,846,29809.40,35.25,36.50,29.00
20240918,Toskur 4,991,25508.00,25.74,30.50,23.00
20240918,Toskur 5,305,6176.45,20.23,26.50,18.80
20240918,Toskur,8400,219700.00,26.15,28.50,21.00
20240918,Toskur 7 kg.+ fryst,577,28850.00,50.00,50.00,50.00
20240918,Toskur 5 kg.+ fryst,883,44150.00,50.00,50.00,50.00
20240918,Toskur 2.5 - 5.0 kg fryst,6731,308595.00,45.85,46.70,45.00
20240918,Toskur 1.0 - 2.5 kg fryst,1788,68310.80,38.20,38.20,38.20
20240918,Toskur 0.5 - 1.0 kg fryst,69,2070.00,30.00,30.00,30.00
20240918,Hysa 1 MSC,80,1970.00,24.63,26.80,21.00
20240918,Hysa 2 MSC,1421,36175.00,25.46,28.90,21.00
20240918,Hysa 3 MSC,1031,24295.00,23.56,25.00,20.00
20240918,Hysa 4 MSC,68,314.00,4.62,10.00,3.90
20240918,Hysa 1.5 kg+ fryst MSC,328,7511.20,22.90,22.90,22.90
20240918,Hysa 0.8 - 1.5 kg fryst MSC,2577,56694.00,22.00,22.00,22.00
20240918,Hysa 0.5 - 0.8 kg fryst MSC,2453,45725.80,18.64,18.70,18.60
20240918,Hysa 0 - 0.5 kg fryst MSC,479,5748.00,12.00,12.00,12.00
20240918,Hvitingur,45,540.00,12.00,12.00,12.00
20240918,Upsi MSC,390,5970.00,15.31,16.90,10.00
20240918,Upsi,8,40.00,5.00,5.00,5.00
20240918,Brosma,10,30.00,3.00,3.00,3.00
20240918,Brosma 2 kg+ fryst MSC,1000,12500.00,12.50,12.50,12.50
20240918,Brosma 1 - 2 kg fryst MSC,8000,96000.00,12.00,12.00,12.00
20240918,Brosma 0 - 1 kg fryst MSC,2000,23000.00,11.50,11.50,11.50
20240918,Longa 1-2,15,211.50,14.10,14.10,14.10
20240918,Longa 4,5,40.00,8.00,8.00,8.00
20240918,Longa,1800,19880.00,18.22,18.60,5.00
20240918,Longa 4 kg+ fryst,8000,177600.00,22.20,22.30,22.10
20240918,Longa 2 - 4 kg fryst,9000,204300.00,22.70,22.70,22.70
20240918,Longa 0 - 2 kg fryst,1000,19000.00,19.00,19.00,19.00
20240918,Svartkalvi 1,2560,100086.00,39.10,43.00,36.80
20240918,Svartkalvi 2,5120,200172.00,39.10,43.00,36.80
20240918,Svartkalvi 3,10240,400344.00,39.10,43.00,36.80
20240918,Svartkalvi 4,7680,300258.00,39.10,43.00,36.80
20240918,Svartkalvi (sek.),660,10560.00,16.00,16.00,16.00
20240918,Svartkalvi 3-5 kg fryst,346,15224.00,44.00,44.00,44.00
20240918,Svartkalvi 1-2 kg fryst,744,32736.00,44.00,44.00,44.00
20240918,Svartkalvi halar fryst,76,1900.00,25.00,25.00,25.00
20240918,Blalonga,13700,291660.00,21.29,23.90,16.00
20240918,Blalonga fryst,824,10794.40,13.10,13.10,13.10
20240918,Kongafiskur 2,9180,141039.00,15.36,20.20,11.60
20240918,Kongafiskur 3,918,13185.90,14.36,19.20,10.60
20240918,Kongafiskur 4,102,1261.10,12.36,17.20,8.60
20240918,Kongafiskur,230,2570.00,11.17,11.80,10.00
20240918,Havtaska,382,11924.00,31.21,32.00,31.30
20240918,Steinbitur,5,55.00,11.00,11.00,11.00
20240916,Toskur 1,393,15083.40,38.42,39.00,38.20
20240916,Toskur 2,1509,56482.70,37.42,38.00,34.60
20240916,Toskur 3,6876,202573.70,29.46,33.00,25.70
20240916,Toskur 4,8765,212075.80,24.19,27.00,22.90
20240916,Toskur 5,1808,30456.40,16.85,23.00,15.80
20240916,Hysa 1 MSC,263,5043.40,19.18,19.90,18.80
20240916,Hysa 2 MSC,2519,50869.80,20.19,20.90,16.20
20240916,Hysa 3 MSC,2723,55059.20,20.22,20.60,16.40
20240916,Hysa 4 MSC,149,298.00,2.00,2.00,2.00
20240916,Hysa MSC,445,6084.00,13.67,15.60,9.00
20240916,Hvitingur,387,4021.00,10.39,13.00,8.00
20240916,Upsi 1 MSC,7,98.00,14.00,14.00,14.00
20240916,Upsi 2 MSC,7,98.00,14.00,14.00,14.00
20240916,Upsi 1-2 MSC,17,238.00,14.00,14.00,14.00
20240916,Upsi 3 MSC,29,232.00,8.00,8.00,8.00
20240916,Upsi 4 MSC,73,292.00,4.00,4.00,4.00
20240916,Upsi 5 MSC,22,88.00,4.00,4.00,4.00
20240916,Upsi 6 MSC,7,21.00,3.00,3.00,3.00
20240916,Upsi MSC,686,6567.40,9.57,10.00,6.60
20240916,Brosma MSC,71,326.60,4.60,4.60,4.60
20240916,Longa 1,35,546.00,15.60,15.60,15.60
20240916,Longa 2,12,187.20,15.60,15.60,15.60
20240916,Longa 4,20,140.00,7.00,7.00,7.00
20240916,Longa,840,11920.00,14.19,14.50,8.00
20240916,Kongafiskur,8,64.00,8.00,8.00,8.00
20240916,Havtaska,35,1088.50,31.10,31.10,31.10
20240916,Havtaska 1,54,1681.40,31.14,31.90,29.10
20240916,Havtaska 2,216,6725.60,31.14,31.90,29.10
20240916,Havtaska 3,1026,31946.60,31.14,31.90,29.10
20240916,Havtaska 4,1350,42035.00,31.14,31.90,29.10
20240916,Havtaska 5,54,1681.40,31.14,31.90,29.10
20240916,Steinbitur,15,150.00,10.00,10.00,10.00
20240916,Kalvi 4,209,8673.50,41.50,41.50,41.50
20240916,Kalvi 5,233,5475.50,23.50,23.50,23.50
20240916,Reydsproka 1,285,8008.50,28.10,28.10,28.10
20240916,Reydsproka 2,570,16017.00,28.10,28.10,28.10
20240916,Reydsproka 3,95,2669.50,28.10,28.10,28.10
20240916,Reydsproka,1,10.00,10.00,10.00,10.00
20240916,Tunga 1,100,3870.25,38.70,44.25,25.00
20240916,Tunga 2,2500,96756.25,38.70,44.25,25.00
20240916,Tunga 3,2400,92886.00,38.70,44.25,25.00
20240916,Lyrur,32,672.00,21.00,21.00,21.00
20240916,Skota,350,2415.00,6.90,6.90,6.90
20240916,Skrubba,115,632.50,5.50,5.50,5.50
20240916,Makrelur,6,21.60,3.60,3.60,3.60
20240912,Hysa MSC,1120,11312.00,10.10,10.10,10.10
20240912,Hvitingur,1120,6720.00,6.00,6.00,6.00
20240912,Brosma MSC,280,1120.00,4.00,4.00,4.00
20240912,Blalonga,12600,226240.00,17.96,18.40,17.50
20240912,Kongafiskur 1,1950,56270.00,28.86,29.10,28.60
20240912,Kongafiskur,15130,289020.00,19.10,19.60,17.00
20240912,Havtaska,2540,71060.00,27.98,28.00,25.00
20240912,Líti,10,67.00,6.70,6.70,6.70
20240912,Stinglaksur,1250,38750.00,31.00,31.00,31.00
20240912,Langspor,100,800.00,8.00,8.00,8.00
20240911,Toskur 1,19862,685725.56,34.53,38.40,33.30
20240911,Toskur 2,4225,150335.45,35.59,37.40,33.40
20240911,Toskur 3,18331,555552.56,30.31,32.40,24.80
20240911,Toskur 4,6637,161633.55,24.36,26.40,23.20
20240911,Toskur 5,1528,27958.10,18.30,22.40,15.10
20240911,Toskur,6700,162810.00,24.30,27.00,18.00
20240911,Hysa 1 MSC,1884,32949.60,17.49,23.00,11.10
20240911,Hysa 2 MSC,34365,548676.00,15.97,22.00,10.10
20240911,Hysa 3 MSC,20193,306219.19,15.16,21.00,9.10
20240911,Hysa 4 MSC,643,2978.60,4.63,10.00,-0.90
20240911,Hysa MSC,80,1023.00,12.79,14.10,7.10
20240911,Hvitingur,999,11635.40,11.65,14.60,10.00
20240911,Upsi MSC,4900,47160.00,9.62,14.90,9.00
20240911,Brosma 1 MSC,60,541.80,9.00,9.00,9.00
20240911,Brosma 2 MSC,211,1896.30,9.00,9.00,9.00
20240911,Brosma 3 MSC,151,1053.50,7.00,7.00,7.00
20240911,Brosma 4 MSC,9,43.00,5.00,5.00,5.00
20240911,Brosma MSC,28,106.40,3.80,3.80,3.80
20240911,Brosma,5,19.00,3.80,3.80,3.80
20240911,Longa 1,1008,16968.00,16.83,17.40,16.00
20240911,Longa 2,588,9888.00,16.83,17.40,16.00
20240911,Longa 3,67,996.80,14.83,15.40,14.00
20240911,Longa 4,17,215.60,12.83,13.40,12.00
20240911,Longa,1712,24308.80,14.20,14.90,13.30
20240911,Svartkalvi 1,850,32800.00,38.59,40.00,37.10
20240911,Svartkalvi 2,1700,65600.00,38.59,40.00,37.10
20240911,Svartkalvi 3,3400,131200.00,38.59,40.00,37.10
20240911,Svartkalvi 4,2550,98400.00,38.59,40.00,37.10
20240911,Svartkalvi (sek.),1200,19200.00,16.00,16.00,16.00
20240911,Svartkalvi 1,850,32800.00,38.59,40.00,37.10
20240911,Svartkalvi 2,1700,65600.00,38.59,40.00,37.10
20240911,Svartkalvi 3,3400,131200.00,38.59,40.00,37.10
20240911,Svartkalvi 4,2550,98400.00,38.59,40.00,37.10
20240911,Svartkalvi (sek.),1200,19200.00,16.00,16.00,16.00
20240911,Blalonga,28560,464652.00,16.27,16.40,13.00
20240911,Kongafiskur 2,7680,138240.00,18.00,18.00,18.00
20240911,Kongafiskur 3,1440,24480.00,17.00,17.00,17.00
20240911,Kongafiskur 4,480,7200.00,15.00,15.00,15.00
20240911,Kongafiskur,50,740.00,14.80,14.80,14.80
20240911,Havtaska,2620,78568.00,29.99,30.10,29.50
20240911,Kalvi 4,133,5582.50,41.97,42.50,41.50
20240911,Kalvi 5,160,3280.00,20.50,20.50,20.50
20240911,Reydsproka,2470,69718.00,28.23,30.00,25.90
20240911,Tunga 1,338,12297.06,36.41,39.75,28.25
20240911,Tunga 2,3378,122970.63,36.41,39.75,28.25
20240911,Tunga 3,3040,110673.56,36.41,39.75,28.25
20240911,Tunga,50,1737.50,34.75,34.75,34.75
20240911,Lyrur,190,4380.00,23.05,23.50,15.00
20240911,Skrubba,110,935.00,8.50,8.50,8.50
