date,type,kg,kr,avg price,max price,min price
20250702,Upsi 4 MSC,220,1760.00,8.00,8.00,8.00
20250702,Upsi 5 MSC,10,50.00,5.00,5.00,5.00
20250702,Upsi MSC,5124,71088.00,13.87,13.90,7.50
20250702,Brosma 1 MSC,72,576.00,8.00,8.00,8.00
20250702,Brosma 2 MSC,108,864.00,8.00,8.00,8.00
20250702,Brosma 3 MSC,144,1008.00,7.00,7.00,7.00
20250702,Brosma 4 MSC,36,180.00,5.00,5.00,5.00
20250702,Brosma MSC,321,2214.00,6.90,7.10,4.00
20250702,Longa 1,870,18270.00,21.00,21.80,16.00
20250702,Longa 2,660,13170.00,19.95,21.80,16.00
20250702,Longa 1-2,40,640.00,16.00,16.00,16.00
20250702,Longa 3,275,5105.00,18.56,19.80,13.00
20250702,Longa 4,103,1409.00,13.68,15.80,8.00
20250702,Longa 5,5,20.00,4.00,4.00,4.00
20250702,Longa,2090,47362.00,22.66,23.60,21.80
20250702,Blálonga,150,2205.00,14.70,14.70,14.70
20250702,Kongafiskur,300,2700.00,9.00,9.00,9.00
20250702,Havtaska,33,1118.70,33.90,33.90,33.90
20250702,Havtaska 1,355,12350.70,34.79,35.40,31.80
20250702,Havtaska 2,947,32919.30,34.76,35.40,31.80
20250702,Havtaska 3,2543,88125.30,34.65,35.40,31.80
20250702,Havtaska 4,2714,94167.00,34.70,35.40,31.80
20250702,Havtaska 5,441,15347.70,34.80,35.40,31.80
20250702,Steinbítur,455,5631.00,12.38,13.20,11.70
20250702,Kalvi 3,10,600.00,60.00,60.00,60.00
20250702,Kalvi 4,285,10600.00,37.19,40.00,36.00
20250702,Kalvi 5,55,1292.50,23.50,23.50,23.50
20250702,Reyðsprøka 1,1008,31952.00,31.70,32.80,28.00
20250702,Reyðsprøka 2,3087,97853.00,31.70,32.80,28.00
20250702,Reyðsprøka 3,2205,69895.00,31.70,32.80,28.00
20250702,Reyðsprøka,158,4802.00,30.39,32.50,14.00
20250702,Tunga 1,165,5456.75,33.07,44.25,22.00
20250702,Tunga 2,2700,88255.00,32.69,44.25,22.00
20250702,Tunga 3,2115,69323.25,32.78,44.25,22.00
20250702,Hvasskvoysa,15,2032.50,135.50,135.50,135.50
20250702,Lyrur,169,4865.00,28.79,29.00,17.00
20250702,Skøta,40,272.00,6.80,6.80,6.80
20250702,Skøturavar,725,8848.50,12.20,15.00,8.10
20250702,Skrubba,505,2777.50,5.50,5.50,5.50
20250702,Høgguslokkur,135,3408.75,25.25,25.25,25.25
20250627,Hysa 1 MSC,10,301.00,30.10,30.10,30.10
20250627,Hysa 2 MSC,250,7525.00,30.10,30.10,30.10
20250627,Hysa 3 MSC,370,10730.00,29.00,29.00,29.00
20250627,Hysa 4 MSC,80,392.00,4.90,4.90,4.90
20250627,Hysa MSC,475,13822.50,29.10,29.10,29.10
20250627,Toskur 1,351,13928.26,39.73,41.60,34.00
20250627,Toskur 2,3896,146122.55,37.51,40.60,32.10
20250627,Toskur 3,3361,109347.71,32.53,34.60,27.00
20250627,Toskur 4,1037,29324.45,28.29,30.60,24.50
20250627,Toskur 5,113,1880.13,16.59,21.60,15.00
20250627,Hvitingur,200,2195.00,10.97,14.10,5.80
20250627,Upsi 1 MSC,46,593.40,12.90,12.90,12.90
20250627,Upsi MSC,302,3592.00,11.89,13.00,6.00
20250627,Brosma MSC,10,41.00,4.10,4.10,4.10
20250627,Longa 1,20,260.00,13.00,13.00,13.00
20250627,Longa 2,20,260.00,13.00,13.00,13.00
20250627,Longa 3,10,80.00,8.00,8.00,8.00
20250627,Longa,100,1660.00,16.60,16.60,16.60
20250627,Svartkalvi,7000,313600.00,44.80,44.80,44.80
20250627,Blålonga,100,500.00,5.00,5.00,5.00
20250627,Kongafiskur,167,1636.60,9.80,9.80,9.80
20250627,Havtaska 1,17,551.04,32.80,32.80,32.80
20250627,Havtaska 2,269,8816.64,32.80,32.80,32.80
20250627,Havtaska 3,538,17633.28,32.80,32.80,32.80
20250627,Havtaska 4,773,25347.84,32.80,32.80,32.80
20250627,Havtaska 5,84,2755.20,32.80,32.80,32.80
20250627,Steinbftur,220,2160.00,9.82,12.00,6.00
20250627,Liri,100,600.00,6.00,6.00,6.00
20250627,Kalvi 4,40,1480.00,37.00,37.00,37.00
20250626,Hysa 1 MSC,1012,33419.88,33.04,35.10,22.80
20250626,Hysa 2 MSC,12371,371996.78,30.07,33.20,21.80
20250626,Hysa 3 MSC,11528,330584.54,28.68,32.00,20.80
20250626,Hysa 4 MSC,1353,15842.92,11.71,17.90,6.90
20250626,Hysa MSC,2017,28956.30,14.36,18.00,13.50
20250626,Toskur 1,1907,80446.81,42.19,42.90,38.00
20250626,Toskur 2,5685,228058.68,40.11,40.90,37.10
20250626,Toskur 3,19332,653870.20,33.82,35.20,32.00
20250626,Toskur 4,13155,393674.79,29.93,34.10,28.30
20250626,Toskur 5,2386,48199.61,20.20,23.10,18.70
20250626,Toskur,960,24000.00,25.00,25.00,25.00
20250626,Hvitingur,11791,185123.81,15.70,18.20,11.80
20250626,Upsi 1 MSC,130,1976.00,15.20,15.20,15.20
20250626,Upsi 2 MSC,120,1824.00,15.20,15.20,15.20
20250626,Upsi 3 MSC,190,1900.00,10.00,10.00,10.00
20250626,Upsi 4 MSC,90,540.00,6.00,6.00,6.00
20250626,Upsi 5 MSC,20,80.00,4.00,4.00,4.00
20250626,Upsi MSC,13994,144450.80,10.32,11.70,8.00
20250626,Brosma 1 MSC,130,1300.00,10.00,10.00,10.00
20250626,Brosma 2 MSC,570,5700.00,10.00,10.00,10.00
20250626,Brosma 3 MSC,2670,24615.00,9.22,9.50,9.20
20250626,Brosma 4 MSC,420,2100.00,5.00,5.00,5.00
20250626,Brosma MSC,23,115.00,5.00,5.00,5.00
20250626,Brosma,10,50.00,5.00,5.00,5.00
20250626,Longa 1,1055,23372.50,22.15,22.30,20.10
20250626,Longa 2,1030,22623.00,21.96,22.10,20.10
20250626,Longa 3,528,7958.80,15.07,15.10,14.40
20250626,Longa 4,235,2585.00,11.00,11.00,11.00
20250626,Longa 5,30,150.00,5.00,5.00,5.00
20250626,Longa,993,20585.00,20.73,22.00,5.00
20250625,Hysa 1 MSC,783,26203.06,33.45,34.90,19.90
20250625,Hysa 2 MSC,8963,257571.45,28.74,33.60,18.90
20250625,Hysa 3 MSC,9911,259643.56,26.20,32.00,17.90
20250625,Hysa 4 MSC,1248,9475.54,7.60,16.00,1.90
20250625,Hysa MSC,350,7199.40,20.57,24.00,11.10
20250625,Toskur 1,1211,49902.40,41.21,42.90,40.70
20250625,Toskur 2,4570,181884.81,39.80,41.90,38.30
20250625,Toskur 3,16836,618955.70,36.76,39.00,34.60
20250625,Toskur 4,11406,369061.30,32.36,32.90,30.60
20250625,Toskur 5,2162,52301.20,24.20,27.00,18.50
20250625,Hvittingur,15774,234004.30,14.83,17.90,6.00
20250625,Upsi 1 MSC,242,3856.80,15.94,16.20,15.90
20250625,Upsi 2 MSC,361,5767.80,15.98,16.20,15.90
20250625,Upsi 3 MSC,297,3966.30,13.35,15.60,12.90
20250625,Upsi 4 MSC,374,3814.80,10.20,10.20,10.20
20250625,Upsi 5 MSC,64,436.00,6.81,7.60,4.00
20250625,Upsi MSC,660,8250.00,12.50,13.90,10.60
20250625,Brosma 1 MSC,10,100.00,10.00,10.00,10.00
20250625,Brosma 2 MSC,55,550.00,10.00,10.00,10.00
20250625,Brosma 3 MSC,250,1250.00,5.00,5.00,5.00
20250625,Brosma 4 MSC,90,360.00,4.00,4.00,4.00
20250625,Brosma MSC,10,40.00,4.00,4.00,4.00
20250625,Longa 1,377,7480.00,19.84,20.00,16.00
20250625,Longa 2,249,4920.00,19.76,20.00,16.00
20250625,Longa 3,70,1008.00,14.40,14.40,14.40
20250625,Longa 4,55,440.00,8.00,8.00,8.00
20250625,Longa 5,20,80.00,4.00,4.00,4.00
20250625,Longa,279,5268.00,18.88,20.00,7.00
20250625,Kongafiskur,10,111.00,11.10,11.10,11.10
20250624,Hysa 1 MSC,20,518.00,25.90,25.90,25.90
20250624,Hysa 2 MSC,70,1750.00,25.00,25.00,25.00
20250624,Hysa 3 MSC,365,8833.00,24.20,24.20,24.20
20250624,Hysa 4 MSC,70,553.00,7.90,7.90,7.90
20250624,Hysa MSC,10,100.00,10.00,10.00,10.00
20250624,Toskur 1,40,1600.00,40.00,40.00,40.00
20250624,Toskur 2,108,4093.20,37.90,37.90,37.90
20250624,Toskur 3,814,25336.60,31.13,31.90,30.90
20250624,Toskur 4,864,22638.00,26.20,27.00,26.00
20250624,Toskur 5,156,3804.00,24.38,25.50,24.00
20250624,Hvitingur,1620,29322.00,18.10,18.10,18.10
20250624,Upsi 1 MSC,90,1449.00,16.10,16.10,16.10
20250624,Upsi 2 MSC,90,1449.00,16.10,16.10,16.10
20250624,Upsi 3 MSC,60,768.00,12.80,12.80,12.80
20250624,Upsi 4 MSC,40,280.00,7.00,7.00,7.00
20250624,Steinbflur,91,637.00,7.00,7.00,7.00
20250624,Kalvi 4,5,125.00,25.00,25.00,25.00
20250624,Reyöspraka,119,1071.00,9.00,9.00,9.00
20250624,Tunga,64,736.00,11.50,11.50,11.50
20250624,Skøta,50,325.00,6.50,6.50,6.50
20250620,Hysa 1 MSC,564,20755.20,36.80,36.80,36.80
20250620,Hysa 2 MSC,3611,137579.10,38.10,38.10,38.10
20250620,Hysa 3 MSC,3691,141944.70,32.40,32.40,32.40
20250620,Hysa 4 MSC,649,5948.00,9.16,9.50,6.00
20250620,Hysa MSC,105,1585.50,15.10,15.10,15.10
20250620,Toskur 1,1072,44983.20,41.96,42.00,41.60
20250620,Toskur 2,2223,88471.60,39.80,40.00,38.10
20250620,Toskur 3,10230,321708.19,31.45,35.30,28.20
20250620,Toskur 4,8272,242550.59,29.32,33.30,27.60
20250620,Toskur 5,1551,39182.30,25.26,26.30,23.70
20250620,Toskur,960,17280.00,18.00,18.00,18.00
20250620,Hvítingur,5669,125230.40,22.09,22.80,5.80
20250620,Upsi 1-2 MSC,70,1085.00,15.50,15.50,15.50
20250620,Upsi 5 MSC,78,312.00,4.00,4.00,4.00
20250620,Upsi MSC,676,7039.90,10.41,12.20,9.90
20250620,Upsi 3-4 MSC,58,464.00,8.00,8.00,8.00
20250620,Brosma 1 MSC,60,552.00,9.20,9.20,9.20
20250620,Brosma 2 MSC,200,1840.00,9.20,9.20,9.20
20250620,Brosma 3 MSC,220,1650.00,7.50,7.50,7.50
20250620,Brosma 4 MSC,120,590.00,4.92,5.00,4.90
20250620,Brosma MSC,14,56.00,4.00,4.00,4.00
20250620,Longa 1,170,2720.00,16.00,16.00,16.00
20250620,Longa 2,225,3600.00,16.00,16.00,16.00
20250620,Longa 3,195,2730.00,14.00,14.00,14.00
20250620,Longa 4,75,600.00,8.00,8.00,8.00
20250620,Longa,138,690.00,5.00,5.00,5.00
20250620,Svartkalvi 1,2766,131324.41,47.48,48.00,45.60
20250620,Svartkalvi 2,1332,61048.80,45.83,45.90,45.60
20250620,Svartkalvi 3,3330,152622.00,45.83,45.90,45.60
20250620,Svartkalvi 4,1332,61048.80,45.83,45.90,45.60
20250620,Svartkalvi (sek.),1380,28704.00,20.80,20.80,20.80
20250618,Hysa 1 MSC,306,10301.40,33.66,35.40,31.90
20250618,Hysa 2 MSC,3902,130727.80,33.50,34.90,30.90
20250618,Hysa 3 MSC,3206,107523.40,33.40,33.40,29.90
20250618,Hysa 4 MSC,229,2054.10,8.97,22.40,5.70
20250618,Hysa MSC,195,5850.00,30.00,30.00,30.00
20250618,Toskur 1,365,11541.90,43.68,46.00,41.90
20250618,Toskur 2,3847,164866.91,42.86,45.00,39.10
20250618,Toskur 3,12672,473457.19,37.36,39.60,34.20
20250618,Toskur 4,5357,175943.20,32.84,35.00,29.60
20250618,Toskur 5,682,17657.60,25.89,28.10,21.90
20250618,Hvítingur,1585,27068.00,17.08,22.10,13.60
20250618,Upsi 1 MSC,186,3162.00,17.00,17.00,17.00
20250618,Upsi MSC,6905,76214.50,11.04,12.90,9.50
20250618,Brosma 2 MSC,10,91.00,9.10,9.10,9.10
20250618,Brosma MSC,15,60.00,4.00,4.00,4.00
20250618,Longa 1,30,600.00,20.00,20.00,20.00
20250618,Longa 3,10,150.00,15.00,15.00,15.00
20250618,Longa,1715,36004.00,20.99,21.10,13.80
20250618,Havtaska,15,508.50,33.90,33.90,33.90
20250618,Havtaska 1,96,3272.36,33.95,36.00,32.40
20250618,Havtaska 2,1052,34717.76,32.99,36.00,32.40
20250618,Havtaska 3,2315,76995.52,33.26,36.00,32.40
20250618,Havtaska 4,3062,101136.56,33.03,36.00,32.40
20250618,Havtaska 5,314,10313.80,32.85,36.00,32.40
20250618,Steinbítur,442,5768.00,13.05,13.60,12.00
20250618,Kalvi 3,10,650.00,65.00,65.00,65.00
20250618,Kalvi 4,246,7710.00,31.34,40.00,30.00
20250618,Kalvi 5,20,300.00,15.00,15.00,15.00
20250618,Reyðsprøka 1,532,14780.40,27.78,30.90,22.40
20250618,Reyðsprøka 2,1512,42415.80,28.05,30.90,22.40
20250618,Reyðsprøka 3,1036,29227.80,28.21,30.90,22.40
20250617,Hysa 1 MSC,20,540.00,27.00,27.00,27.00
20250617,Hysa 2 MSC,90,2403.00,26.70,26.70,26.70
20250617,Hysa 3 MSC,70,1638.00,23.40,23.40,23.40
20250617,Hysa 4 MSC,20,78.00,3.90,3.90,3.90
20250617,Toskur 1,6870,239872.20,34.92,39.10,33.40
20250617,Toskur 2,37085,1257248.00,33.90,38.80,30.40
20250617,Toskur 3,11650,325817.00,27.97,31.30,26.40
20250617,Toskur 4,1690,42523.20,25.16,28.00,22.40
20250617,Toskur 5,785,12536.10,15.97,19.00,13.40
20250617,Hvítingur,1355,25474.00,18.80,18.80,18.80
20250617,Upsi MSC,1010,7620.00,7.54,12.00,7.00
20250617,Brosma MSC,50,200.00,4.00,4.00,4.00
20250617,Longa,50,650.00,13.00,13.00,13.00
20250617,Svartkalvi,9900,422250.00,42.65,42.70,42.30
20250617,Blálonga,1700,24600.00,14.47,18.00,7.00
20250617,Kongafiskur 2,810,9315.00,11.50,11.50,11.50
20250617,Kongafiskur 3,1620,17010.00,10.50,10.50,10.50
20250617,Kongafiskur 4,270,2295.00,8.50,8.50,8.50
20250617,Kongafiskur,250,1500.00,6.00,6.00,6.00
20250617,Liri,300,2340.00,7.80,7.80,7.80
20250616,Hysa 1 MSC,375,11598.50,30.93,32.10,28.80
20250616,Hysa 2 MSC,5065,167463.00,33.06,33.50,32.60
20250616,Hysa 3 MSC,4692,138216.40,29.46,30.10,25.10
20250616,Hysa 4 MSC,445,2150.00,4.83,5.50,2.00
20250616,Hysa MSC,100,1603.00,16.03,19.00,12.40
20250616,Toskur 1,937,37873.90,40.42,41.20,36.90
20250616,Toskur 2,3245,131310.00,40.47,41.00,37.00
20250616,Toskur 3,11335,403735.79,35.62,37.20,31.00
20250616,Toskur 4,9208,293822.70,31.91,32.50,28.00
20250616,Toskur 5,1828,45378.40,24.82,28.00,21.50
20250616,Hvitingur,4905,97735.50,19.93,20.10,14.10
20250616,Upsi 1 MSC,550,9295.00,16.90,16.90,16.90
20250616,Upsi 2 MSC,300,5080.00,16.93,17.00,16.90
20250616,Upsi 1-2 MSC,240,4032.00,16.80,16.80,16.80
20250616,Upsi 3 MSC,1100,14990.00,13.63,13.90,13.60
20250616,Upsi 4 MSC,500,3500.00,7.00,7.00,7.00
20250616,Upsi MSC,321,2487.00,7.75,12.00,5.00
20250616,Brosma 1 MSC,55,588.00,10.69,11.90,10.00
20250616,Brosma 2 MSC,700,7114.00,10.16,11.90,10.00
20250616,Brosma 3 MSC,2555,21717.50,8.50,8.50,8.50
20250616,Brosma 4 MSC,595,2499.00,4.20,4.20,4.20
20250616,Brosma MSC,23,92.00,4.00,4.00,4.00
20250616,Longa 1,1260,27972.00,22.20,22.20,22.20
20250616,Longa 2,2486,57282.60,23.04,23.10,22.20
20250616,Longa 1-2,40,888.00,22.20,22.20,22.20
20250616,Longa 3,1000,22096.00,22.10,22.30,18.00
20250616,Longa 4,210,3160.00,15.05,15.20,12.00
20250616,Longa 5,10,54.00,5.40,5.40,5.40
20250616,Kongafiskur,26,335.40,12.90,12.90,12.90
20250616,Havtaska,65,2470.00,38.00,38.00,38.00
20250616,Steinbftur,5,19.50,3.90,3.90,3.90
20250613,Hysa 1 MSC,210,6501.00,30.96,34.90,29.70
20250613,Hysa 2 MSC,2400,81288.00,33.87,35.10,31.00
20250613,Hysa 3 MSC,2600,80205.00,30.85,31.90,29.40
20250613,Hysa 4 MSC,220,926.00,4.21,5.30,2.30
20250613,Hysa MSC,2560,53366.00,20.85,20.90,14.00
20250613,Toskur 1,1965,76839.00,39.10,44.20,38.00
20250613,Toskur 2,13335,487065.00,36.53,42.00,36.00
20250613,Toskur 3,8675,291246.00,33.57,37.80,27.00
20250613,Toskur 4,4790,140572.00,29.35,33.10,26.00
20250613,Toskur 5,615,14140.50,22.99,26.00,20.00
20250613,Hvitingur,2005,38210.00,19.06,20.00,14.00
20250613,Upsi MSC,35,280.00,8.00,8.00,8.00
20250613,Brosma MSC,25,100.00,4.00,4.00,4.00
20250613,Longa 1,12,180.00,15.00,15.00,15.00
20250613,Longa,53,381.60,7.20,7.20,7.20
20250613,Svartkalvi 1,3000,131960.00,43.99,45.00,43.00
20250613,Blalonga,1000,12000.00,12.00,17.00,7.80
20250613,Kongafiskur,1200,9380.00,7.82,11.00,6.00
20250613,Havtaska,450,16721.00,37.16,37.20,37.00
20250613,Steinbftur,25,150.00,6.00,6.00,6.00
20250613,Liri,500,3500.00,7.00,7.00,7.00
20250613,Kalvi 1,130,6965.00,53.58,54.50,53.00
20250613,Kalvi 2,85,5150.00,60.59,65.00,60.00
20250613,Kalvi 4,6,234.00,39.00,39.00,39.00
20250613,Skøta,5,20.00,4.00,4.00,4.00
20250613,Skrubba,25,137.50,5.50,5.50,5.50
20250611,Hysa 1 MSC,1783,58694.25,32.93,38.50,24.50
20250611,Hysa 2 MSC,7017,243882.20,34.76,37.50,26.80
20250611,Hysa 3 MSC,5105,165521.09,32.42,36.50,21.50
20250611,Hysa 4 MSC,467,4983.15,10.68,25.50,5.10
20250611,Hysa MSC,675,22486.50,33.31,35.10,15.00
20250611,Toskur 1,14391,596944.23,41.48,42.80,35.00
20250611,Toskur 2,25722,941233.71,36.59,43.10,34.00
20250611,Toskur 3,30624,1050862.80,34.32,36.90,28.00
20250611,Toskur 4,18212,597420.71,32.80,35.60,24.00
20250611,Toskur 5,2828,71912.63,25.43,28.00,18.40
20250611,Hvitingur,8710,146812.30,16.86,17.70,11.10
20250611,Upsi 1 MSC,1327,19923.10,15.01,18.00,10.00
20250611,Upsi 2 MSC,2074,30620.00,14.76,18.00,10.00
20250611,Upsi 3 MSC,1624,19603.10,12.07,12.90,8.00
20250611,Upsi 4 MSC,613,5149.60,8.40,9.30,4.00
20250611,Upsi 5 MSC,170,1190.00,7.00,7.00,7.00
20250611,Upsi MSC,3477,49819.70,14.33,18.00,11.60
20250611,Brosma 1 MSC,551,4959.00,9.00,9.00,9.00
20250611,Brosma 2 MSC,748,6712.00,8.97,9.00,8.00
20250611,Brosma 3 MSC,424,2918.00,6.88,7.00,6.00
20250611,Brosma 4 MSC,207,1005.00,4.86,5.00,4.00
20250611,Brosma MSC,8,32.00,4.00,4.00,4.00
20250611,Brosma,60,180.00,3.00,3.00,3.00
20250611,Longa 1,3924,83686.13,21.33,25.20,17.50
20250611,Longa 2,2168,45620.25,21.05,21.90,17.50
20250611,Longa 1-2,180,3150.00,17.50,17.50,17.50
20250611,Longa 3,653,12641.75,19.37,19.90,15.00
20250611,Longa 4,291,4922.13,16.90,16.90,16.90
20250611,Longa,1205,24956.50,20.71,21.20,8.10
20250610,Hysa 1 MSC,976,24092.10,24.68,27.10,17.20
20250610,Hysa 2 MSC,6240,163264.19,26.16,29.90,15.70
20250610,Hysa 3 MSC,5737,140040.61,24.41,26.00,16.90
20250610,Hysa 4 MSC,804,4987.30,6.20,7.70,2.10
20250610,Hysa MSC,682,12516.00,18.35,20.00,10.00
20250610,Toskur 1,15101,629913.21,41.71,42.30,41.10
20250610,Toskur 2,6399,251586.49,39.32,40.40,36.80
20250610,Toskur 3,23633,881264.78,37.29,38.10,36.10
20250610,Toskur 4,23836,816452.10,34.25,34.90,33.70
20250610,Toskur 5,5471,128016.60,23.40,28.10,15.00
20250610,Hvitingur,8246,166569.30,20.20,22.50,13.00
20250610,Upsi 1 MSC,1362,20157.60,14.80,14.80,14.80
20250610,Upsi 2 MSC,938,13882.40,14.80,14.80,14.80
20250610,Upsi 1-2 MSC,210,3108.00,14.80,14.80,14.80
20250610,Upsi 3 MSC,985,11424.90,11.60,13.00,10.00
20250610,Upsi 4 MSC,628,5209.60,8.30,8.70,8.20
20250610,Upsi 5 MSC,432,2246.40,5.20,5.20,5.20
20250610,Upsi 6 MSC,3,9.00,3.00,3.00,3.00
20250610,Upsi MSC,641,5814.40,9.07,10.00,8.70
20250610,Brosma 1 MSC,100,900.00,9.00,9.00,9.00
20250610,Brosma 2 MSC,440,3730.00,8.48,9.00,6.00
20250610,Brosma 3 MSC,960,7440.00,7.75,8.00,7.70
20250610,Brosma 4 MSC,310,1240.00,4.00,4.00,4.00
20250610,Brosma MSC,30,120.00,4.00,4.00,4.00
20250610,Longa 1,1595,31262.00,19.60,19.60,19.60
20250610,Longa 2,2495,51397.00,20.60,20.60,20.60
20250610,Longa 1-2,30,510.00,17.00,17.00,17.00
20250610,Longa 3,2345,43382.50,18.50,18.50,18.50
20250610,Longa 4,173,1730.00,10.00,10.00,10.00
20250610,Longa 5,11,44.00,4.00,4.00,4.00
20250610,Longa,34,340.00,10.00,10.00,10.00
20250606,Hysa 1 MSC,272,9220.80,33.90,33.90,33.90
20250606,Hysa 2 MSC,1070,38734.00,36.20,36.20,36.20
20250606,Hysa 3 MSC,1290,42699.00,33.10,33.10,33.10
20250606,Hysa 4 MSC,230,1334.00,5.80,5.80,5.80
20250606,Hysa MSC,20,220.00,11.00,11.00,11.00
20250606,Toskur 1,178,7178.00,40.33,41.00,36.90
20250606,Toskur 2,221,8843.00,40.01,41.00,37.00
20250606,Toskur 3,1414,48557.20,34.34,36.70,30.00
20250606,Toskur 4,2000,60430.70,30.22,31.60,27.00
20250606,Toskur 5,577,15820.00,27.42,28.20,23.00
20250606,Hvitlingur,1010,26068.00,25.81,26.00,16.40
20250606,Upsi 1 MSC,8,120.00,15.00,15.00,15.00
20250606,Upsi 2 MSC,5,40.00,8.00,8.00,8.00
20250606,Upsi MSC,45,360.00,8.00,8.00,8.00
20250606,Brosma 3 MSC,5,20.50,4.10,4.10,4.10
20250606,Brosma MSC,20,82.00,4.10,4.10,4.10
20250606,Longa 3,5,40.00,8.00,8.00,8.00
20250606,Longa,5,40.00,8.00,8.00,8.00
20250606,Havtaska,20,600.00,30.00,30.00,30.00
20250606,Skøta,10,50.00,5.00,5.00,5.00
20250606,Skrubba,5,27.50,5.50,5.50,5.50
20250605,Toskur 1,30,1350.00,45.00,45.00,45.00
20250605,Toskur 2,40,1732.00,43.30,43.30,43.30
20250605,Toskur 3,920,33948.00,36.90,36.90,36.90
20250605,Toskur 4,1350,41242.00,30.55,31.20,30.00
20250605,Toskur 5,200,5220.00,26.10,26.10,26.10
20250602,Hysa 1 MSC,3562,103382.00,29.02,31.80,26.50
20250602,Hysa 2 MSC,5856,173611.00,29.65,31.50,27.60
20250602,Hysa 3 MSC,3098,92396.40,29.82,31.00,28.00
20250602,Hysa 4 MSC,498,2906.50,5.84,13.80,5.20
20250602,Hysa MSC,528,8404.00,15.92,16.00,7.20
20250602,Toskur 1,15286,605010.70,39.55,40.90,37.90
20250602,Toskur 2,2366,86484.70,36.55,38.10,34.80
20250602,Toskur 3,10663,346296.29,32.48,33.30,32.10
20250602,Toskur 4,12265,383668.50,31.28,32.50,30.80
20250602,Toskur 5,4468,104369.20,23.36,24.90,22.50
20250602,Hvítingur,4708,105944.40,22.50,22.80,15.00
20250602,Upsi 1 MSC,825,13035.00,15.80,15.80,15.80
20250602,Upsi 2 MSC,473,7520.80,15.80,15.80,15.80
20250602,Upsi 1-2 MSC,220,3476.00,15.80,15.80,15.80
20250602,Upsi 3 MSC,438,6232.00,14.23,15.00,10.00
20250602,Upsi 4 MSC,658,6910.00,10.50,10.60,10.00
20250602,Upsi 5 MSC,372,1674.00,4.50,4.50,4.50
20250602,Upsi MSC,628,8298.50,13.21,15.50,10.10
20250602,Brosma 1 MSC,271,2468.00,9.11,11.00,8.00
20250602,Brosma 2 MSC,566,4906.00,8.67,9.00,8.00
20250602,Brosma 3 MSC,457,2654.50,5.81,7.00,5.50
20250602,Brosma 4 MSC,147,635.00,4.32,5.00,4.00
20250602,Brosma MSC,5,20.00,4.00,4.00,4.00
20250602,Longa 1,2299,47774.70,20.78,21.10,20.10
20250602,Longa 2,1593,33407.20,20.97,21.50,20.80
20250602,Longa 3,425,7248.90,17.06,19.10,16.10
20250602,Longa 4,202,2578.20,12.76,14.10,10.00
20250602,Longa,42,285.60,6.80,6.80,6.80
20250602,Hatvaska,1028,37269.20,36.25,38.10,32.10
20250602,Kalvi 2,20,1400.00,70.00,70.00,70.00
20250602,Kalvi 4,10,495.00,49.50,49.50,49.50
20250602,Lyrur,10,150.00,15.00,15.00,15.00
20250602,Skøta,112,1086.40,9.70,9.70,9.70
20250602,Skøturarvar,3555,66645.50,18.75,18.80,18.60
20250602,Skrubba,7,38.50,5.50,5.50,5.50
20250530,Hysa 1 MSC,230,7820.00,34.00,34.00,34.00
20250530,Hysa 2 MSC,825,29564.50,35.84,36.70,23.30
20250530,Hysa 3 MSC,1247,38653.00,31.00,31.10,20.00
20250530,Hysa 4 MSC,195,1041.50,5.34,5.40,3.10
20250530,Hysa MSC,391,12264.00,31.37,33.10,10.00
20250530,Toskur 1,4044,165127.25,40.84,41.70,40.10
20250530,Toskur 2,1355,50370.00,37.17,40.70,32.00
20250530,Toskur 3,4211,142096.70,33.74,35.50,28.20
20250530,Toskur 4,2040,58204.00,28.53,30.10,24.90
20250530,Toskur 5,503,12485.25,24.81,27.10,16.00
20250530,Hvítingur,7575,179120.50,23.65,24.10,17.10
20250530,Upsi 1 MSC,400,7160.00,17.90,17.90,17.90
20250530,Upsi 2 MSC,90,1542.00,17.13,17.90,11.00
20250530,Upsi 3 MSC,30,332.00,11.07,13.10,7.00
20250530,Upsi 4 MSC,10,50.00,5.00,5.00,5.00
20250530,Upsi 5 MSC,10,40.00,4.00,4.00,4.00
20250530,Upsi MSC,276,2484.00,9.00,9.00,9.00
20250530,Brosma MSC,5,20.00,4.00,4.00,4.00
20250530,Brosma,60,180.00,3.00,3.00,3.00
20250530,Longa 1,40,564.00,14.10,14.10,14.10
20250530,Longa 2,50,705.00,14.10,14.10,14.10
20250530,Longa 3,20,240.00,12.00,12.00,12.00
20250530,Longa 4,20,156.00,7.80,7.80,7.80
20250530,Longa,790,13884.00,17.57,18.70,6.00
20250530,Svartkalvi 1,611,28963.44,47.42,47.50,46.80
20250530,Svartkalvi 2,708,33134.40,46.80,46.80,46.80
20250530,Svartkalvi 3,1947,91119.60,46.80,46.80,46.80
20250530,Svartkalvi 4,814,38104.56,46.80,46.80,46.80
20250530,Svartkalvi (sek.),900,18900.00,21.00,21.00,21.00
20250528,Hysa 1 MSC,250,8188.12,32.80,35.70,27.00
20250528,Hysa 2 MSC,3483,109139.60,31.33,34.70,26.00
20250528,Hysa 3 MSC,2610,80427.16,30.82,33.70,25.00
20250528,Hysa 4 MSC,437,7716.52,17.64,19.70,14.00
20250528,Hysa MSC,145,4060.00,28.00,28.00,28.00
20250528,Toskur 1,936,40182.22,42.95,44.80,38.00
